Latitude,Longitude,Elevation
43.88630000,-79.9235200,444.0
43.88599000,-79.9230400,447.0
43.88577000,-79.9226800,448.0
43.88560000,-79.9224400,448.0
43.88558000,-79.9222300,448.0
43.88541000,-79.9220800,445.0
43.88523000,-79.9219200,443.0
43.88504000,-79.9216100,438.0
43.88490000,-79.9213500,433.0
43.88468000,-79.9209400,426.0
43.88463000,-79.9207800,424.0
43.88476000,-79.9204900,426.0
43.88478000,-79.9203700,427.0
43.88484000,-79.9201500,429.0
43.88473000,-79.9198800,430.0
43.88458000,-79.9195300,431.0
43.88464000,-79.9191700,432.0
43.88472000,-79.9186600,432.0
43.88493000,-79.9184100,433.0
43.88522000,-79.9180700,437.0
43.88555000,-79.9180000,440.0
43.88575000,-79.9180500,440.0
43.88601000,-79.9179000,439.0
43.88605000,-79.9177500,439.0
43.88610000,-79.9175600,439.0
43.88604000,-79.9172800,437.0
43.88618000,-79.9170400,436.0
43.88637000,-79.9170000,437.0
43.88650000,-79.9168000,437.0
43.88676000,-79.9167400,439.0
43.88683000,-79.9166100,438.0
43.88694000,-79.9164400,437.0
43.88710000,-79.9161700,436.0
43.88726000,-79.9161000,437.0
43.88739000,-79.9161000,437.0
43.88742000,-79.9162700,437.0
43.88755000,-79.9163500,438.0
43.88778000,-79.9164600,440.0
43.88779000,-79.9167200,442.0
43.88797000,-79.9168300,444.0
43.88913000,-79.9155500,434.0
43.89086000,-79.9135500,425.0
43.89128000,-79.9130600,424.0
43.89171000,-79.9125800,424.0
43.89213000,-79.9120900,424.0
43.89255000,-79.9116000,424.0
43.89306000,-79.9110000,425.0
43.89332000,-79.9107100,422.0
43.89347000,-79.9104800,420.0
43.89365000,-79.9101000,418.0
43.89382000,-79.9095600,414.0
43.89392000,-79.9091900,412.0
43.89404000,-79.9088400,411.0
43.89418000,-79.9085500,410.0
43.89467000,-79.9079600,408.0
43.89515000,-79.9073600,403.0
43.89551000,-79.9069600,400.0
43.89587000,-79.9065500,396.0
43.89623000,-79.9061500,392.0
43.89659000,-79.9057400,390.0
43.89695000,-79.9053400,386.0
43.89731000,-79.9049300,384.0
43.89767000,-79.9045300,386.0
43.89774000,-79.9044500,386.0
43.89828000,-79.9051800,390.0
43.89865000,-79.9056900,392.0
43.89902000,-79.9061900,395.0
43.89938000,-79.9067000,400.0
43.89975000,-79.9072000,405.0
43.90016000,-79.9077700,407.0
43.90056000,-79.9083500,411.0
43.90097000,-79.9089200,414.0
43.90136000,-79.9094300,416.0
43.90176000,-79.9099400,417.0
43.90215000,-79.9104500,417.0
43.90255000,-79.9110000,420.0
43.90294000,-79.9115400,418.0
43.90334000,-79.9120900,415.0
